Title,Artist,Year,ImageURL,Styles,Genres,Media,Dimensions,Description,PaintingURL,image_urls,images
Baum in Winterlandschaft,Cuno Amiet,,https://uploads5.wikiart.org/images/cuno-amiet/baum-in-winterlandschaft.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/baum-in-winterlandschaft,https://uploads5.wikiart.org/images/cuno-amiet/baum-in-winterlandschaft.jpg,"[{'url': 'https://uploads5.wikiart.org/images/cuno-amiet/baum-in-winterlandschaft.jpg', 'path': 'full/84da3aafca889fab8e8657d8efa18b22acff524f.jpg', 'checksum': '3c340ecb4a9a2f43cd857704406d3e31', 'status': 'downloaded'}]"
Study for Afternoon in the Garden,Pierre Bonnard,1891,https://uploads6.wikiart.org/images/pierre-bonnard/study-for-afternoon-in-the-garden-1891.jpg!Large.jpg,Post-Impressionism,genre painting,,,,https://www.wikiart.org/en/pierre-bonnard/study-for-afternoon-in-the-garden-1891,https://uploads6.wikiart.org/images/pierre-bonnard/study-for-afternoon-in-the-garden-1891.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/pierre-bonnard/study-for-afternoon-in-the-garden-1891.jpg!Large.jpg', 'path': 'full/c95628b81560f9ed047f0aceb1554c4da068f689.jpg', 'checksum': '1b3771d44a1e7741c14cbee153267201', 'status': 'downloaded'}]"
Pot of Flowers,Pierre Bonnard,1888,https://uploads0.wikiart.org/images/pierre-bonnard/pot-of-flowers.jpg!Large.jpg,Post-Impressionism,flower painting,oil; canvas,,,https://www.wikiart.org/en/pierre-bonnard/pot-of-flowers,https://uploads0.wikiart.org/images/pierre-bonnard/pot-of-flowers.jpg!Large.jpg,"[{'url': 'https://uploads0.wikiart.org/images/pierre-bonnard/pot-of-flowers.jpg!Large.jpg', 'path': 'full/f40ca4463594338c9019575c29c658b149f09be4.jpg', 'checksum': '2d45b28339c67d4165b760260a5001bf', 'status': 'downloaded'}]"
Bouquet of tulips,Cuno Amiet,1960,https://uploads3.wikiart.org/images/cuno-amiet/bouquet-of-tulips-1960.jpg,Post-Impressionism,flower painting,,,,https://www.wikiart.org/en/cuno-amiet/bouquet-of-tulips-1960,https://uploads3.wikiart.org/images/cuno-amiet/bouquet-of-tulips-1960.jpg,"[{'url': 'https://uploads3.wikiart.org/images/cuno-amiet/bouquet-of-tulips-1960.jpg', 'path': 'full/f4fee7c9c3cf28a04a263de5674ddedb0a7dce3e.jpg', 'checksum': '048853895557618b6ef567fd31bef2f4', 'status': 'downloaded'}]"
Landscape Near Oschwand,Cuno Amiet,,https://uploads5.wikiart.org/images/cuno-amiet/landscape-near-oschwand.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/landscape-near-oschwand,https://uploads5.wikiart.org/images/cuno-amiet/landscape-near-oschwand.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/cuno-amiet/landscape-near-oschwand.jpg!Large.jpg', 'path': 'full/25ff6eca1576ae1eb3c3abfde12c58b58ff1f4d4.jpg', 'checksum': 'deab9831f73e8f1b1dbc4a657e47999c', 'status': 'downloaded'}]"
Portrait of a Garden,Cuno Amiet,1949,https://uploads6.wikiart.org/images/cuno-amiet/portrait-of-a-garden-1949.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/portrait-of-a-garden-1949,https://uploads6.wikiart.org/images/cuno-amiet/portrait-of-a-garden-1949.jpg,"[{'url': 'https://uploads6.wikiart.org/images/cuno-amiet/portrait-of-a-garden-1949.jpg', 'path': 'full/83861be409e200f968dcb7844d4a99ee65bd55ac.jpg', 'checksum': 'f9860cb3f64a550781eda43eb1f0f260', 'status': 'downloaded'}]"
Magnolia,Cuno Amiet,1945,https://uploads4.wikiart.org/images/cuno-amiet/magnolia-1945.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/magnolia-1945,https://uploads4.wikiart.org/images/cuno-amiet/magnolia-1945.jpg!Large.jpg,"[{'url': 'https://uploads4.wikiart.org/images/cuno-amiet/magnolia-1945.jpg!Large.jpg', 'path': 'full/b8ed4d5675941484bd2f9b8ae3c45060bf3174f6.jpg', 'checksum': 'd0c1774203cfd154a60c4eb2932352b7', 'status': 'downloaded'}]"
Sommerlandschaft,Cuno Amiet,1938,https://uploads2.wikiart.org/images/cuno-amiet/sommerlandschaft-1938.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/sommerlandschaft-1938,https://uploads2.wikiart.org/images/cuno-amiet/sommerlandschaft-1938.jpg,"[{'url': 'https://uploads2.wikiart.org/images/cuno-amiet/sommerlandschaft-1938.jpg', 'path': 'full/f0fa2016a202dc9c6a4db35bdcd421e16609ef67.jpg', 'checksum': '518d5e03d8eae4d81995024f76eebbf7', 'status': 'downloaded'}]"
Blumengarten,Cuno Amiet,1936,https://uploads8.wikiart.org/images/cuno-amiet/blumengarten-1936.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/blumengarten-1936,https://uploads8.wikiart.org/images/cuno-amiet/blumengarten-1936.jpg!Large.jpg,"[{'url': 'https://uploads8.wikiart.org/images/cuno-amiet/blumengarten-1936.jpg!Large.jpg', 'path': 'full/2a87867ff6624ce7eefb3723d2d04b948a2f6d2a.jpg', 'checksum': 'cd8e6595216a3873425f386388fdfffb', 'status': 'downloaded'}]"
Garden with woodland,Cuno Amiet,1933,https://uploads7.wikiart.org/images/cuno-amiet/garden-with-woodland-1933.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/garden-with-woodland-1933,https://uploads7.wikiart.org/images/cuno-amiet/garden-with-woodland-1933.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/cuno-amiet/garden-with-woodland-1933.jpg!Large.jpg', 'path': 'full/dcb5dc5466c82f9f4c1ca01e20fd58ec73c996de.jpg', 'checksum': '45ba7984d7ee653d17900fc0fa0a1cbe', 'status': 'downloaded'}]"
Atmosphere,Cuno Amiet,1932,https://uploads5.wikiart.org/images/cuno-amiet/atmosphere-1932.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/atmosphere-1932,https://uploads5.wikiart.org/images/cuno-amiet/atmosphere-1932.jpg,"[{'url': 'https://uploads5.wikiart.org/images/cuno-amiet/atmosphere-1932.jpg', 'path': 'full/2fbe4571959132ff85a46be3f573dbb768095f43.jpg', 'checksum': 'dd9131a3c181c3e6263825375a03f6fe', 'status': 'downloaded'}]"
Self portrait,Cuno Amiet,1954,https://uploads8.wikiart.org/images/cuno-amiet/self-portrait-1954.jpg,Post-Impressionism,self-portrait,,,,https://www.wikiart.org/en/cuno-amiet/self-portrait-1954,https://uploads8.wikiart.org/images/cuno-amiet/self-portrait-1954.jpg,"[{'url': 'https://uploads8.wikiart.org/images/cuno-amiet/self-portrait-1954.jpg', 'path': 'full/a5b42c839001ed5658077befec373fccb4cef243.jpg', 'checksum': '4436d617b2a7fa64daf8b2b40ebe904e', 'status': 'downloaded'}]"
Thunersee,Cuno Amiet,1931,https://uploads4.wikiart.org/images/cuno-amiet/thunersee-1931.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/thunersee-1931,https://uploads4.wikiart.org/images/cuno-amiet/thunersee-1931.jpg,"[{'url': 'https://uploads4.wikiart.org/images/cuno-amiet/thunersee-1931.jpg', 'path': 'full/42949cb0008818fca0ed3a5d3b5209b3acf3a093.jpg', 'checksum': '8789656822064c0d1330de110dd478c6', 'status': 'downloaded'}]"
Thunersee mit Niesen,Cuno Amiet,1931,https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-niesen-1931.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/thunersee-mit-niesen-1931,https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-niesen-1931.jpg,"[{'url': 'https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-niesen-1931.jpg', 'path': 'full/26ff3af882a823604236c60fbeba06af1b767dda.jpg', 'checksum': 'c3ea39d89dd47b06a771add9b006878a', 'status': 'downloaded'}]"
Thunersee mit Wellen,Cuno Amiet,1932,https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-wellen-1932.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/thunersee-mit-wellen-1932,https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-wellen-1932.jpg,"[{'url': 'https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-wellen-1932.jpg', 'path': 'full/d411e37fed4132975213181b6fa561936800c444.jpg', 'checksum': '66b2bcb3b2fb64a903c9404102fd9f1b', 'status': 'downloaded'}]"
Thunderstormy Sky,Cuno Amiet,1932,https://uploads4.wikiart.org/images/cuno-amiet/thunderstormy-sky-1932.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/thunderstormy-sky-1932,https://uploads4.wikiart.org/images/cuno-amiet/thunderstormy-sky-1932.jpg!Large.jpg,"[{'url': 'https://uploads4.wikiart.org/images/cuno-amiet/thunderstormy-sky-1932.jpg!Large.jpg', 'path': 'full/dd6db4617b6adfcdfce8ab6d0542002e7fb1a663.jpg', 'checksum': '4bdba6e6a89fed697cc43be0c5834315', 'status': 'downloaded'}]"
"Stans, Friedhof",Cuno Amiet,1942,https://uploads0.wikiart.org/images/cuno-amiet/stans-friedhof-1942.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/stans-friedhof-1942,https://uploads0.wikiart.org/images/cuno-amiet/stans-friedhof-1942.jpg,"[{'url': 'https://uploads0.wikiart.org/images/cuno-amiet/stans-friedhof-1942.jpg', 'path': 'full/7e4326580a3dd7dfec029c8237f25d1c9256b6c5.jpg', 'checksum': 'a107dd54cd698232660a26e6bde1f64f', 'status': 'downloaded'}]"
Garden overlooking Oschwand,Cuno Amiet,1938,https://uploads5.wikiart.org/images/cuno-amiet/garden-overlooking-oschwand-1938.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/garden-overlooking-oschwand-1938,https://uploads5.wikiart.org/images/cuno-amiet/garden-overlooking-oschwand-1938.jpg!Large.jpg,"[{'url': 'https://uploads5.wikiart.org/images/cuno-amiet/garden-overlooking-oschwand-1938.jpg!Large.jpg', 'path': 'full/0ee0738c3106ed2a6389f7be1797b38144b46c5c.jpg', 'checksum': '647495355aa770bf88f694a0895b9302', 'status': 'downloaded'}]"
Dampfschiff auf Thunersee,Cuno Amiet,1931,https://uploads2.wikiart.org/images/cuno-amiet/dampfschiff-auf-thunersee-1931.jpg,Post-Impressionism,marina,,,,https://www.wikiart.org/en/cuno-amiet/dampfschiff-auf-thunersee-1931,https://uploads2.wikiart.org/images/cuno-amiet/dampfschiff-auf-thunersee-1931.jpg,"[{'url': 'https://uploads2.wikiart.org/images/cuno-amiet/dampfschiff-auf-thunersee-1931.jpg', 'path': 'full/64f1313563c82ad43e09d95fd4d4d068ba50d726.jpg', 'checksum': '96f9d4d75c97a7eac6850970b6f03ffa', 'status': 'downloaded'}]"
Solothurn,Cuno Amiet,1934,https://uploads4.wikiart.org/images/cuno-amiet/solothurn-1934.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/solothurn-1934,https://uploads4.wikiart.org/images/cuno-amiet/solothurn-1934.jpg,"[{'url': 'https://uploads4.wikiart.org/images/cuno-amiet/solothurn-1934.jpg', 'path': 'full/b269a985b637d525879a691d05de68bdc1a5cb91.jpg', 'checksum': '96a6eb403605c7eb87751e9be7f48348', 'status': 'downloaded'}]"
Self Portrait with Wife,Cuno Amiet,1930,https://uploads0.wikiart.org/images/cuno-amiet/self-portrait-with-wife-1930.jpg,Post-Impressionism,self-portrait,,,,https://www.wikiart.org/en/cuno-amiet/self-portrait-with-wife-1930,https://uploads0.wikiart.org/images/cuno-amiet/self-portrait-with-wife-1930.jpg,"[{'url': 'https://uploads0.wikiart.org/images/cuno-amiet/self-portrait-with-wife-1930.jpg', 'path': 'full/1d1f5a6cc61656bb17b6fe5551feafcb231fa634.jpg', 'checksum': 'db3c4f32840c080bc2e72ded8766714f', 'status': 'downloaded'}]"
Blütenzeit,Cuno Amiet,1926,https://uploads6.wikiart.org/images/cuno-amiet/bl-tenzeit-1926.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/bl-tenzeit-1926,https://uploads6.wikiart.org/images/cuno-amiet/bl-tenzeit-1926.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/cuno-amiet/bl-tenzeit-1926.jpg!Large.jpg', 'path': 'full/abd88d52a352bf8a411d23ce97b08a68c14644a3.jpg', 'checksum': '4e57e0eaa7fb09991410e6fb8fbb1266', 'status': 'downloaded'}]"
Summer,Cuno Amiet,1931,https://uploads1.wikiart.org/images/cuno-amiet/summer-1931.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/summer-1931,https://uploads1.wikiart.org/images/cuno-amiet/summer-1931.jpg,"[{'url': 'https://uploads1.wikiart.org/images/cuno-amiet/summer-1931.jpg', 'path': 'full/f4baceafba19f073cd9cbf89af3b360950108e35.jpg', 'checksum': '71acc56779dcb25a7dd5b0775461ff0c', 'status': 'downloaded'}]"
Trachtenmädchen,Cuno Amiet,1925,https://uploads1.wikiart.org/images/cuno-amiet/trachtenm-dchen-1925.jpg,Post-Impressionism,portrait,,,,https://www.wikiart.org/en/cuno-amiet/trachtenm-dchen-1925,https://uploads1.wikiart.org/images/cuno-amiet/trachtenm-dchen-1925.jpg,"[{'url': 'https://uploads1.wikiart.org/images/cuno-amiet/trachtenm-dchen-1925.jpg', 'path': 'full/adbbc125a6526fa331d2b973c01517a714930305.jpg', 'checksum': '15e6016748e81839d773c7a7d3039bce', 'status': 'downloaded'}]"
Emmental landscape with grazing animals,Cuno Amiet,1930,https://uploads7.wikiart.org/images/cuno-amiet/emmental-landscape-with-grazing-animals-1930.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/emmental-landscape-with-grazing-animals-1930,https://uploads7.wikiart.org/images/cuno-amiet/emmental-landscape-with-grazing-animals-1930.jpg,"[{'url': 'https://uploads7.wikiart.org/images/cuno-amiet/emmental-landscape-with-grazing-animals-1930.jpg', 'path': 'full/ed903594289e78e292d5d9b757bab225a3c9e101.jpg', 'checksum': '6c813f27815dc978d2712560e58e0419', 'status': 'downloaded'}]"
Bildnis Frau Amiet,Cuno Amiet,1925,https://uploads4.wikiart.org/images/cuno-amiet/bildnis-frau-amiet-1925.jpg,Post-Impressionism,portrait,,,,https://www.wikiart.org/en/cuno-amiet/bildnis-frau-amiet-1925,https://uploads4.wikiart.org/images/cuno-amiet/bildnis-frau-amiet-1925.jpg,"[{'url': 'https://uploads4.wikiart.org/images/cuno-amiet/bildnis-frau-amiet-1925.jpg', 'path': 'full/e2dd6cb7e0f1e731c095f19f84ed06c1836f179d.jpg', 'checksum': '38b80d2362bdf904b87b629197dc9ce7', 'status': 'downloaded'}]"
Thunersee mit Stockhornkette,Cuno Amiet,1924,https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-stockhornkette-1924.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/thunersee-mit-stockhornkette-1924,https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-stockhornkette-1924.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/cuno-amiet/thunersee-mit-stockhornkette-1924.jpg!Large.jpg', 'path': 'full/8e4a3d9d60a4e767195bfdd9bec50bcaf6892e24.jpg', 'checksum': 'eea3957e0f24de71fe296c113859c617', 'status': 'downloaded'}]"
Bank landscape,Cuno Amiet,1928,https://uploads0.wikiart.org/images/cuno-amiet/bank-landscape-1928.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/bank-landscape-1928,https://uploads0.wikiart.org/images/cuno-amiet/bank-landscape-1928.jpg,"[{'url': 'https://uploads0.wikiart.org/images/cuno-amiet/bank-landscape-1928.jpg', 'path': 'full/ca0679c41362227be05f47b0e26b003ee4f40b93.jpg', 'checksum': '97dbe4f020991772f8bbc68afa3381e1', 'status': 'downloaded'}]"
Selbstbildnis vor Garten,Cuno Amiet,1921,https://uploads1.wikiart.org/images/cuno-amiet/selbstbildnis-vor-garten-1921.jpg,Fauvism; Post-Impressionism,self-portrait,,,,https://www.wikiart.org/en/cuno-amiet/selbstbildnis-vor-garten-1921,https://uploads1.wikiart.org/images/cuno-amiet/selbstbildnis-vor-garten-1921.jpg,"[{'url': 'https://uploads1.wikiart.org/images/cuno-amiet/selbstbildnis-vor-garten-1921.jpg', 'path': 'full/724ffab654521bfb95b639b129f7059c7f2652c9.jpg', 'checksum': '0a1a9a88195decc446600e285189db7b', 'status': 'downloaded'}]"
Lucie Meyer,Cuno Amiet,1924,https://uploads7.wikiart.org/images/cuno-amiet/lucie-meyer-1924.jpg!Large.jpg,Post-Impressionism,portrait,,,,https://www.wikiart.org/en/cuno-amiet/lucie-meyer-1924,https://uploads7.wikiart.org/images/cuno-amiet/lucie-meyer-1924.jpg!Large.jpg,"[{'url': 'https://uploads7.wikiart.org/images/cuno-amiet/lucie-meyer-1924.jpg!Large.jpg', 'path': 'full/6e6c1cb37eaace1c6dfd2a4abc0eb3f5505ad2f7.jpg', 'checksum': 'a0d1163011c093e1f58569e3ce03a464', 'status': 'downloaded'}]"
Selbstbildnis im Atelier,Cuno Amiet,1920,https://uploads1.wikiart.org/images/cuno-amiet/selbstbildnis-im-atelier-1920.jpg,Post-Impressionism,self-portrait,,,,https://www.wikiart.org/en/cuno-amiet/selbstbildnis-im-atelier-1920,https://uploads1.wikiart.org/images/cuno-amiet/selbstbildnis-im-atelier-1920.jpg,"[{'url': 'https://uploads1.wikiart.org/images/cuno-amiet/selbstbildnis-im-atelier-1920.jpg', 'path': 'full/a9ec2aed09d710015b06738dd69429822688b2de.jpg', 'checksum': '759b21fe9798f5bae3d2922db4c43568', 'status': 'downloaded'}]"
Spring Sun,Cuno Amiet,1924,https://uploads6.wikiart.org/images/cuno-amiet/spring-sun-1924.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/spring-sun-1924,https://uploads6.wikiart.org/images/cuno-amiet/spring-sun-1924.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/cuno-amiet/spring-sun-1924.jpg!Large.jpg', 'path': 'full/4ce86a3f91f326b56889c669844b27c9f4093288.jpg', 'checksum': '4c8141c34881d1a20803bec818257d13', 'status': 'downloaded'}]"
Bauerngarten,Cuno Amiet,1918,https://uploads7.wikiart.org/images/cuno-amiet/bauerngarten-1918.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/bauerngarten-1918,https://uploads7.wikiart.org/images/cuno-amiet/bauerngarten-1918.jpg,"[{'url': 'https://uploads7.wikiart.org/images/cuno-amiet/bauerngarten-1918.jpg', 'path': 'full/e373d672f9215e47a9fb015710d55ff7784d59c9.jpg', 'checksum': 'e061e1bd0fb8d568264afc9571e905be', 'status': 'downloaded'}]"
Still Life with Lemons,Cuno Amiet,1910,https://uploads8.wikiart.org/images/cuno-amiet/still-life-with-lemons-1910.jpg,Post-Impressionism,still life,,,,https://www.wikiart.org/en/cuno-amiet/still-life-with-lemons-1910,https://uploads8.wikiart.org/images/cuno-amiet/still-life-with-lemons-1910.jpg,"[{'url': 'https://uploads8.wikiart.org/images/cuno-amiet/still-life-with-lemons-1910.jpg', 'path': 'full/44ca38644ece6ddedf7b772f1644f2408f5f1cf2.jpg', 'checksum': '5ece4703b5655d14d685bbe742cdca77', 'status': 'downloaded'}]"
Junge Frau Im Garten (Amy Moser),Cuno Amiet,1910,https://uploads7.wikiart.org/images/cuno-amiet/junge-frau-im-garten-amy-moser-1910.jpg,Post-Impressionism,portrait,,,,https://www.wikiart.org/en/cuno-amiet/junge-frau-im-garten-amy-moser-1910,https://uploads7.wikiart.org/images/cuno-amiet/junge-frau-im-garten-amy-moser-1910.jpg,"[{'url': 'https://uploads7.wikiart.org/images/cuno-amiet/junge-frau-im-garten-amy-moser-1910.jpg', 'path': 'full/f254b9e20af505e7393a0aa30211630e158622ed.jpg', 'checksum': '88b3c7c5be589572eb2c6501ebd42932', 'status': 'downloaded'}]"
Capolago,Cuno Amiet,1910,https://uploads3.wikiart.org/images/cuno-amiet/capolago-1910.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/capolago-1910,https://uploads3.wikiart.org/images/cuno-amiet/capolago-1910.jpg,"[{'url': 'https://uploads3.wikiart.org/images/cuno-amiet/capolago-1910.jpg', 'path': 'full/a55169b65c1d31ec005b5a49a8d7bd34a22cde2c.jpg', 'checksum': 'ec609680c89f9add9b695626815904df', 'status': 'downloaded'}]"
Frau im Garten,Cuno Amiet,1911,https://uploads0.wikiart.org/images/cuno-amiet/frau-im-garten-1911.jpg,Post-Impressionism,genre painting,,,,https://www.wikiart.org/en/cuno-amiet/frau-im-garten-1911,https://uploads0.wikiart.org/images/cuno-amiet/frau-im-garten-1911.jpg,"[{'url': 'https://uploads0.wikiart.org/images/cuno-amiet/frau-im-garten-1911.jpg', 'path': 'full/e39ee326d518dfd3f49a40778286dfc17737090e.jpg', 'checksum': '40a62b417f5ea9b011ca5905d86417bb', 'status': 'downloaded'}]"
Greti,Cuno Amiet,1907,https://uploads1.wikiart.org/images/cuno-amiet/greti-1907.jpg!Large.jpg,Post-Impressionism,portrait,,,,https://www.wikiart.org/en/cuno-amiet/greti-1907,https://uploads1.wikiart.org/images/cuno-amiet/greti-1907.jpg!Large.jpg,"[{'url': 'https://uploads1.wikiart.org/images/cuno-amiet/greti-1907.jpg!Large.jpg', 'path': 'full/d8c504b22b5388af2aa2152ead2f443f579de961.jpg', 'checksum': '64c74cd1f5844ddb4b4e8efbbff83737', 'status': 'downloaded'}]"
Apfelernte,Cuno Amiet,1907,https://uploads6.wikiart.org/images/cuno-amiet/apfelernte-1907.jpg!Large.jpg,Post-Impressionism,landscape,,,,https://www.wikiart.org/en/cuno-amiet/apfelernte-1907,https://uploads6.wikiart.org/images/cuno-amiet/apfelernte-1907.jpg!Large.jpg,"[{'url': 'https://uploads6.wikiart.org/images/cuno-amiet/apfelernte-1907.jpg!Large.jpg', 'path': 'full/a73e7b57f0cc0f49ad12c27be0dce9b742f9b896.jpg', 'checksum': '675a01a1bde409377b9a29b82bc54a8e', 'status': 'downloaded'}]"
